5672;5672
5723;5723
5501;5501
5713;5713
5695;5695
5705;5705
5586;5586
5543;5543
5553;5553
5625;5625
5677;5677
5651;5651
5707;5707
5644;5644
5693;5693
5630;5630
5586;5586
5650;5650
5694;5694
5643;5643
5501;5501
5434;5434
5582;5582
5628;5628
5658;5658
5672;5672
5679;5679
5697;5697
5705;5705
5665;5665
5658;5658
5634;5634
5567;5567
5668;5668
5696;5696
5632;5632
5684;5684
5710;5710
5699;5699
5679;5679
5551;5551
5708;5708
5409;5409
5664;5664
5648;5648
5665;5665
5693;5693
5640;5640
5688;5688
5694;5694
5535;5535
5631;5631
5595;5595
5761;5761
5677;5677
5605;5605
5587;5587
5676;5676
5708;5708
5585;5585
5668;5668
4993;4993
5009;5009
5438;5438
5431;5431
5480;5480
5450;5450
5535;5535
5706;5706
5458;5458
5605;5605
5701;5701
5577;5577
5141;5141
5101;5101
5277;5277
5453;5453
5437;5437
5488;5488
5457;5457
5495;5495
5474;5474
5540;5540
5633;5633
5674;5674
5601;5601
5604;5604
5494;5494
5529;5529
5360;5360
5438;5438
5518;5518
5643;5643
5606;5606
5517;5517
5504;5504
5208;5208
5481;5481
5279;5279
5185;5185
4964;4964
5037;5037
5032;5032
5127;5127
4977;4977
4979;4979
4864;4864
4998;4998
4737;4737
4583;4583
5134;5134
5099;5099
4923;4923
5200;5200
5196;5196
5385;5385
5375;5375
5334;5334
5354;5354
5337;5337
5177;5177
4917;4917
5140;5140
5284;5284
5377;5377
5190;5190
5441;5441
5149;5149
5405;5405
5310;5310
5323;5323
5184;5184
5341;5341
5376;5376
5365;5365
5055;5055
5244;5244
4960;4960
5335;5335
5295;5295
5382;5382
5195;5195
5235;5235
5504;5504
5209;5209
5268;5268
5026;5026
5407;5407
5461;5461
5355;5355
4989;4989
5235;5235
5641;5641
5656;5656
5644;5644
5316;5316
5561;5561
5583;5583
5557;5557
5338;5338
5304;5304
5278;5278
5220;5220
5215;5215
5349;5349
5339;5339
5107;5107
5233;5233
5033;5033
5294;5294
5212;5212
5273;5273
5373;5373
5322;5322
5168;5168
5088;5088
5300;5300
5462;5462
5382;5382
5452;5452
5400;5400
5112;5112
5372;5372
5280;5280
5402;5402
5272;5272
5430;5430
5347;5347
5400;5400
5352;5352
5296;5296
5050;5050
5160;5160
5347;5347
5325;5325
5192;5192
5269;5269
5263;5263
5099;5099
5344;5344
5340;5340
5307;5307
5427;5427
5297;5297
5417;5417
5124;5124
5161;5161
5335;5335
5305;5305
5263;5263
5387;5387
5288;5288
5272;5272
5329;5329
5358;5358
5382;5382
5359;5359
5368;5368
5287;5287
5318;5318
5177;5177
5307;5307
5322;5322
5261;5261
5281;5281
5257;5257
5038;5038
5126;5126
5268;5268
5315;5315
5189;5189
5356;5356
5235;5235
5350;5350
5301;5301
4458;4458
5281;5281
5355;5355
5306;5306
5370;5370
5283;5283
5346;5346
5077;5077
5337;5337
5294;5294
5282;5282
5359;5359
5199;5199
5143;5143
5189;5189
5440;5440
5432;5432
5150;5150
5343;5343
5349;5349
5426;5426
5034;5034
5237;5237
5270;5270
5363;5363
5483;5483
5159;5159
5247;5247
5298;5298
5349;5349
5445;5445
5242;5242
5087;5087
5298;5298
5340;5340
5459;5459
4906;4906
5194;5194
5261;5261
5285;5285
5359;5359
5365;5365
5504;5504
5336;5336
5471;5471
5503;5503
5315;5315
5215;5215
5177;5177
5377;5377
5506;5506
5296;5296
5358;5358
5123;5123
5246;5246
5368;5368
5259;5259
5014;5014
5067;5067
5331;5331
5213;5213
5428;5428
5152;5152
5306;5306
5267;5267
5431;5431
5370;5370
5383;5383
5504;5504
5541;5541
5392;5392
5270;5270
5280;5280
5182;5182
5277;5277
5401;5401
5135;5135
4929;4929
5359;5359
5357;5357
5420;5420
5257;5257
5281;5281
5311;5311
5283;5283
5436;5436
5119;5119
5179;5179
5415;5415
5278;5278
5394;5394
5344;5344
5527;5527
5420;5420
5360;5360
5556;5556
5410;5410
5622;5622
5673;5673
5407;5407
4836;4836
5526;5526
5447;5447
5308;5308
5339;5339
5491;5491
5301;5301
5120;5120
5379;5379
5296;5296
5458;5458
5409;5409
5169;5169
5227;5227
5356;5356
5459;5459
5506;5506
5298;5298
5467;5467
5546;5546
5538;5538
5654;5654
5676;5676
5554;5554
5661;5661
5370;5370
5686;5686
5607;5607
5691;5691
5288;5288
5071;5071
5138;5138
5191;5191
5154;5154
5400;5400
5486;5486
5519;5519
5457;5457
5311;5311
5418;5418
5341;5341
5123;5123
5436;5436
5279;5279
5474;5474
5336;5336
5139;5139
5517;5517
4512;4512
4556;4556
4726;4726
4938;4938
5219;5219
5401;5401
5407;5407
5094;5094
5115;5115
5540;5540
5632;5632
5611;5611
5238;5238
5120;5120
5246;5246
5122;5122
4735;4735
4636;4636
4768;4768
5041;5041
4800;4800
4237;4237
3746;3746
4628;4628
4872;4872
5121;5121
4858;4858
4998;4998
5103;5103
4957;4957
5098;5098
4868;4868
4869;4869
4969;4969
4965;4965
4857;4857
4917;4917
4727;4727
4990;4990
5202;5202
5201;5201
5525;5525
5274;5274
5094;5094
5272;5272
5110;5110
5145;5145
5220;5220
5590;5590
5222;5222
5024;5024
5017;5017
5098;5098
5086;5086
5107;5107
5176;5176
5085;5085
5143;5143
4955;4955
5021;5021
5011;5011
5166;5166
5213;5213
5086;5086
5198;5198
5183;5183
5139;5139
5171;5171
5114;5114
5155;5155
5245;5245
4918;4918
5257;5257
5449;5449
5429;5429
5333;5333
5489;5489
5168;5168
4966;4966
4914;4914
5040;5040
5026;5026
4885;4885
5066;5066
4877;4877
5143;5143
4995;4995
4995;4995
5000;5000
5171;5171
5245;5245
5264;5264
5239;5239
5564;5564
5516;5516
5581;5581
5475;5475
5116;5116
5462;5462
5613;5613
5495;5495
5444;5444
4860;4860
5185;5185
5072;5072
5217;5217
5442;5442
4608;4608
4942;4942
5222;5222
4904;4904
5465;5465
5403;5403
5421;5421
5628;5628
5228;5228
5201;5201
5196;5196
5453;5453
5495;5495
5674;5674
5445;5445
5461;5461
5138;5138
5482;5482
4902;4902
5029;5029
5169;5169
4929;4929
4301;4301
4985;4985
4921;4921
5332;5332
4640;4640
5198;5198
4588;4588
4761;4761
4939;4939
4997;4997
5064;5064
4590;4590
4399;4399
5007;5007
5389;5389
5342;5342
4860;4860
5195;5195
5222;5222
5234;5234
5200;5200
5113;5113
5149;5149
5137;5137
5232;5232
5384;5384
5469;5469
5506;5506
5468;5468
5455;5455
5424;5424
5185;5185
5122;5122
5236;5236
5472;5472
5249;5249
5103;5103
5203;5203
5454;5454
5472;5472
5389;5389
5449;5449
4999;4999
5085;5085
5467;5467
5516;5516
5632;5632
5353;5353
5243;5243
4838;4838
4896;4896
5003;5003
4922;4922
4570;4570
4955;4955
4975;4975
5053;5053
4982;4982
4826;4826
4792;4792
4951;4951
5080;5080
5120;5120
5100;5100
5011;5011
5146;5146
5171;5171
4897;4897
5056;5056
4961;4961
5068;5068
5314;5314
5056;5056
5155;5155
5289;5289
5427;5427
5493;5493
5200;5200
5274;5274
5249;5249
5344;5344
5299;5299
5153;5153
5045;5045
4801;4801
4842;4842
5074;5074
5404;5404
5218;5218
