36783
35902
34206
34486
39002
38877
38749
38960
33837
33754
34938
34706
34036
33652
35118
38798
39136
39383
38072
38527
39933
39181
38207
39439
38182
36740
37869
36148
36767
35734
36148
37189
37138
39143
39202
38876
38963
39070
38944
38634
37733
38507
38908
38330
38140
38887
38871
38814
37572
36823
38693
39405
38963
39070
38781
38046
37962
36696
34283
33584
33723
33809
34965
35433
27258
34710
36359
32341
33625
35268
38300
37451
36072
38319
36832
36835
39157
34747
32854
38739
38453
37003
38374
38383
38420
35631
38754
38365
36375
36407
37855
36775
38513
37821
38660
37815
38666
37233
37946
37858
37747
38866
39269
32692
37210
38502
39559
39735
39222
38416
36748
38423
37778
38022
38664
38844
38014
38864
38832
38850
38722
38799
38103
36883
35980
34825
34271
37457
42606
42060
43169
42082
