39074
33405
40628
40734
36856
36996
33430
37114
38812
38379
38661
37269
32851
35287
34161
31421
36693
35180
36350
39284
38925
39367
38363
40096
39224
38053
38948
39140
36386
37037
37935
35498
35299
36907
35246
36502
38435
38689
38819
38650
38533
38941
38652
38583
36901
38506
38019
38437
37900
38693
38475
38141
36842
38143
38841
38857
38838
38771
38094
37839
37525
34699
33831
34108
33176
34798
34534
32335
28874
36064
35708
31181
34293
36091
38276
35693
37169
38273
34897
38975
37546
33138
34505
38301
37816
37547
38202
38517
35394
37352
38499
37130
35087
38100
36649
37412
37529
38010
37900
38407
37667
37076
37350
37721
37582
38382
36573
34311
36194
38433
39728
39184
38711
36673
37803
38382
37297
37963
38591
38635
37669
39074
38548
38382
38409
38583
37646
37170
34448
33301
35224
39529
42769
42422
